== Train: 4notsym seed=12 ==
=== Loaded Tuples Information ===
Number of tuples: 24
Tuple size: 4
Number of stages: 2
Tuple 0: [0, 1, 3, 4]
game 742 finished with score 1264
game 743 finished with score 2864
game 744 finished with score 2044
game 745 finished with score 2240
game 746 finished with score 1056
game 747 finished with score 980
game 748 finished with score 1288
game 749 finished with score 2272
game 750 finished with score 544
game 751 finished with score 496
game 752 finished with score 780
game 753 finished with score 1228
game 754 finished with score 2992
game 755 finished with score 2208
game 756 finished with score 616
game 757 finished with score 176
game 758 finished with score 1592
game 759 finished with score 1308
game 760 finished with score 592
game 761 finished with score 628
game 762 finished with score 1456
game 763 finished with score 1244
game 764 finished with score 644
game 765 finished with score 1240
game 766 finished with score 604
game 767 finished with score 824
game 768 finished with score 1844
game 769 finished with score 964
game 770 finished with score 496
game 771 finished with score 1204
game 772 finished with score 2244
game 773 finished with score 932
game 774 finished with score 1220
game 775 finished with score 1276
game 776 finished with score 1524
game 777 finished with score 1096
game 778 finished with score 540
game 779 finished with score 1560
game 780 finished with score 1284
game 781 finished with score 1364
game 782 finished with score 2816
game 783 finished with score 2672
game 784 finished with score 2308
game 785 finished with score 548
game 786 finished with score 2152
game 787 finished with score 1160
game 788 finished with score 928
game 789 finished with score 2556
game 790 finished with score 476
game 791 finished with score 1208
game 792 finished with score 1160
game 793 finished with score 1544
game 794 finished with score 1244
game 795 finished with score 2440
game 796 finished with score 1120
game 797 finished with score 640
game 798 finished with score 984
game 799 finished with score 2912
game 800 finished with score 2916
game 801 finished with score 2876
game 802 finished with score 1236
game 803 finished with score 2828
game 804 finished with score 980
game 805 finished with score 1252
game 806 finished with score 2996
game 807 finished with score 1800
game 808 finished with score 1520
game 809 finished with score 504
game 810 finished with score 3044
game 811 finished with score 1244
game 812 finished with score 1544
game 813 finished with score 1232
game 814 finished with score 2624
game 815 finished with score 1132
game 816 finished with score 1148
game 817 finished with score 2260
game 818 finished with score 836
game 819 finished with score 1236
game 820 finished with score 1204
game 821 finished with score 1160
game 822 finished with score 2092
game 823 finished with score 1240
game 824 finished with score 2024
game 825 finished with score 1148
game 826 finished with score 1120
game 827 finished with score 1292
game 828 finished with score 1264
game 829 finished with score 544
game 830 finished with score 824
game 831 finished with score 1536
game 832 finished with score 2940
game 833 finished with score 248
game 834 finished with score 2232
game 835 finished with score 1544
game 836 finished with score 512
game 837 finished with score 1964
game 838 finished with score 984
game 839 finished with score 1240
game 840 finished with score 840
game 841 finished with score 1228
game 842 finished with score 1192
game 843 finished with score 232
game 844 finished with score 1420
game 845 finished with score 1236
game 846 finished with score 1072
game 847 finished with score 2552
game 848 finished with score 1284
game 849 finished with score 2356
game 850 finished with score 632
game 851 finished with score 1220
game 852 finished with score 2268
game 853 finished with score 528
game 854 finished with score 1548
game 855 finished with score 1248
game 856 finished with score 608
game 857 finished with score 1168
game 858 finished with score 2540
game 859 finished with score 2428
game 860 finished with score 2276
game 861 finished with score 828
game 862 finished with score 1060
game 863 finished with score 624
game 864 finished with score 608
game 865 finished with score 2188
game 866 finished with score 2256
game 867 finished with score 496
game 868 finished with score 1260
game 869 finished with score 1244
game 870 finished with score 1396
game 871 finished with score 964
game 872 finished with score 1240
game 873 finished with score 2172
game 874 finished with score 2172
game 875 finished with score 1108
game 876 finished with score 556
game 877 finished with score 1256
game 878 finished with score 2568
game 879 finished with score 1260
game 880 finished with score 1424
game 881 finished with score 2244
game 882 finished with score 1232
game 883 finished with score 1276
game 884 finished with score 1256
game 885 finished with score 1104
game 886 finished with score 896
game 887 finished with score 2548
game 888 finished with score 2540
game 889 finished with score 1108
game 890 finished with score 960
game 891 finished with score 1060
game 892 finished with score 404
game 893 finished with score 432
game 894 finished with score 2220
game 895 finished with score 424
game 896 finished with score 1288
game 897 finished with score 968
game 898 finished with score 2136
game 899 finished with score 1540
game 900 finished with score 1120
game 901 finished with score 1888
game 902 finished with score 240
game 903 finished with score 1256
game 904 finished with score 276
game 905 finished with score 1096
game 906 finished with score 1240
game 907 finished with score 892
game 908 finished with score 1224
game 909 finished with score 2116
game 910 finished with score 936
game 911 finished with score 1252
game 912 finished with score 952
game 913 finished with score 2240
game 914 finished with score 556
game 915 finished with score 1136
game 916 finished with score 1248
game 917 finished with score 620
game 918 finished with score 1136
game 919 finished with score 1176
game 920 finished with score 1244
game 921 finished with score 1520
game 922 finished with score 2728
game 923 finished with score 604
game 924 finished with score 2428
game 925 finished with score 1236
game 926 finished with score 1504
game 927 finished with score 1536
game 928 finished with score 1312
game 929 finished with score 2168
game 930 finished with score 2852
game 931 finished with score 556
game 932 finished with score 2240
game 933 finished with score 2972
game 934 finished with score 2524
game 935 finished with score 2232
game 936 finished with score 2248
game 937 finished with score 2564
game 938 finished with score 2592
game 939 finished with score 916
game 940 finished with score 1452
game 941 finished with score 532
game 942 finished with score 972
game 943 finished with score 436
game 944 finished with score 1136
game 945 finished with score 2896
game 946 finished with score 2736
game 947 finished with score 640
game 948 finished with score 884
game 949 finished with score 972
game 950 finished with score 2436
game 951 finished with score 1220
game 952 finished with score 1220
game 953 finished with score 2220
game 954 finished with score 1032
game 955 finished with score 2856
game 956 finished with score 1428
game 957 finished with score 2160
game 958 finished with score 1196
game 959 finished with score 1172
game 960 finished with score 2252
game 961 finished with score 1488
game 962 finished with score 1072
game 963 finished with score 1048
game 964 finished with score 1276
game 965 finished with score 1256
game 966 finished with score 2792
game 967 finished with score 2244
game 968 finished with score 1416
game 969 finished with score 2012
game 970 finished with score 1136
game 971 finished with score 1248
game 972 finished with score 1356
game 973 finished with score 988
game 974 finished with score 964
game 975 finished with score 1412
game 976 finished with score 1952
game 977 finished with score 2496
game 978 finished with score 620
game 979 finished with score 1160
game 980 finished with score 944
game 981 finished with score 1324
game 982 finished with score 520
game 983 finished with score 1288
game 984 finished with score 1108
game 985 finished with score 1128
game 986 finished with score 1528
game 987 finished with score 1008
game 988 finished with score 2008
game 989 finished with score 2840
game 990 finished with score 2884
game 991 finished with score 1212
game 992 finished with score 1556
game 993 finished with score 1120
game 994 finished with score 2220
game 995 finished with score 460
game 996 finished with score 2264
game 997 finished with score 160
game 998 finished with score 468
game 999 finished with score 1388
game 1000 finished with score 628
game 1001 finished with score 2708
game 1002 finished with score 2584
game 1003 finished with score 1240
game 1004 finished with score 1276
game 1005 finished with score 1156
game 1006 finished with score 1548
game 1007 finished with score 1180
game 1008 finished with score 504
game 1009 finished with score 948
game 1010 finished with score 1200
game 1011 finished with score 900
game 1012 finished with score 2296
game 1013 finished with score 1264
game 1014 finished with score 2364
game 1015 finished with score 2104
game 1016 finished with score 1544
game 1017 finished with score 1272
game 1018 finished with score 2260
game 1019 finished with score 636
game 1020 finished with score 2264
game 1021 finished with score 392
game 1022 finished with score 2268
game 1023 finished with score 2240
game 1024 finished with score 2548
game 1025 finished with score 632
game 1026 finished with score 2456
game 1027 finished with score 1176
game 1028 finished with score 1208
game 1029 finished with score 1172
game 1030 finished with score 1544
game 1031 finished with score 2884
game 1032 finished with score 516
game 1033 finished with score 1168
game 1034 finished with score 1520
game 1035 finished with score 1260
game 1036 finished with score 2576
game 1037 finished with score 1192
game 1038 finished with score 2224
game 1039 finished with score 2532
game 1040 finished with score 1272
game 1041 finished with score 1256
game 1042 finished with score 2192
game 1043 finished with score 964
game 1044 finished with score 1264
game 1045 finished with score 1232
game 1046 finished with score 1128
game 1047 finished with score 924
game 1048 finished with score 896
game 1049 finished with score 1156
game 1050 finished with score 636
game 1051 finished with score 940
game 1052 finished with score 1140
game 1053 finished with score 1500
game 1054 finished with score 2228
game 1055 finished with score 2652
game 1056 finished with score 544
game 1057 finished with score 2648
game 1058 finished with score 2232
game 1059 finished with score 2564
game 1060 finished with score 1088
game 1061 finished with score 1816
game 1062 finished with score 1228
game 1063 finished with score 1220
game 1064 finished with score 2216
game 1065 finished with score 2704
game 1066 finished with score 1244
game 1067 finished with score 2564
game 1068 finished with score 2580
game 1069 finished with score 1156
game 1070 finished with score 2240
game 1071 finished with score 1936
game 1072 finished with score 1064
game 1073 finished with score 2268
game 1074 finished with score 2984
game 1075 finished with score 404
game 1076 finished with score 1520
game 1077 finished with score 1164
game 1078 finished with score 1272
game 1079 finished with score 1552
game 1080 finished with score 1224
game 1081 finished with score 2544
game 1082 finished with score 1576
game 1083 finished with score 1988
game 1084 finished with score 632
game 1085 finished with score 2260
game 1086 finished with score 2072
game 1087 finished with score 632
game 1088 finished with score 952
game 1089 finished with score 1256
game 1090 finished with score 916
game 1091 finished with score 988
game 1092 finished with score 2248
game 1093 finished with score 2288
game 1094 finished with score 1364
game 1095 finished with score 600
game 1096 finished with score 1216
game 1097 finished with score 812
game 1098 finished with score 280
game 1099 finished with score 1988
game 1100 finished with score 968
game 1101 finished with score 968
game 1102 finished with score 2804
game 1103 finished with score 516
game 1104 finished with score 1096
game 1105 finished with score 1180
game 1106 finished with score 1812
game 1107 finished with score 1264
game 1108 finished with score 548
game 1109 finished with score 2496
game 1110 finished with score 1448
game 1111 finished with score 824
game 1112 finished with score 1240
game 1113 finished with score 2976
game 1114 finished with score 1152
game 1115 finished with score 648
game 1116 finished with score 548
game 1117 finished with score 464
game 1118 finished with score 564
game 1119 finished with score 160
game 1120 finished with score 2240
game 1121 finished with score 1952
game 1122 finished with score 1956
game 1123 finished with score 3012
game 1124 finished with score 2848
game 1125 finished with score 1356
